index,Tweet,tag
5393,u gags are lyk sweet boxes .  .  it opens all the sweetness of childhood . ,1
5394,gurjeet singh bhai ye bhi dekh,0
5395,can channing tatum be a stripper again just for me on my 18th birthday ?  !  ;),1
5396,india me abhi b insaniyat h very nice man,1
5397,sapna bhul jao,1
5398,free hugging day ? tapos may free kissing day ?  o . o kailan na ang malanday ?  @someUSER @someUSER,0
5399,man of the millennium,1
5400,"what if the world could vote on nov 6 ?  france leads the obama camp ,  including britain ,  peru ,  turkey ,  india among others http/URL",0
5401,to all my friends in #turkey may you all stand strong on this 89th republic day !  cumhuriyet bayraminiz kutlu olsun  ! ,1
5402,kejriwal apni emandari mat khona verna desh ki janta ab ke baad kisi politician ka faith nahi karegi,1
5403,police me job ke leye v paisa dena parta hai to kya apna paisa wsol nhi krege aur sarkar ka v hal aysa hi hai phele pasa krch kro bad me kmo,1
5404,wao hope sab ki thinking gals ke liye aise ho,1
5405,"hey guys tomorrow is now national ground hog day ,  i hope to see you all post about it !  !  hahahaha",1
5406,guddu bhai agle unit mein gaint mario nd mooon mario bhi aayega .  .  .  .  .  .  . ayyyeeeeee,0
5407,nice .  .  .  . news yar,1
5408,"superb gag .  .  .  .  but gussa on u  ,  girls fail nhi hoti mene mario ka 8 level poora cross kiya tha  ,  contra bhi saare levels .  .  .  .  koi game nhi bacha mere hath se duck hunt k alawa .  .  .  .  ye anyaay hum nhi sahenge",1
5409,"yar 's' ki power se to contra me avijit rehna easy tha ,  par jis launde ne 'l' ki power pe mahaarat le li .  .  . use koi nahi haraa skta tha .  shabash guddu (y)",1
5410,with in 4 days two plane (mig-21 and mig-27) crashed .  pm and his cabinet don't even uttered a single word .  rallies are more important than pilots .  all the resources of govt of india engaged by bjp in delhi elections,1
5411,"a delayed marksheet from cbse and the stupid policies of the university have completely ruined my career  .   .  my revised marksheet had an increase of more than 20 marks making my percentage so good that i had cleared the cut off of st stephens also for certain subjects  .  however i still couldn't make it to the college of my choice  .  two of the top 5 colleges of the uni which i went to refused to admit me saying that general quota has been over admitted already we are open only for reserved classes now  .  .  from begging to requesting  ,  appealing and even showing them the section in the du prospectus which clearly states that revised mark sheets will be considered ( it doesn't mention anything about over admission or any other condition  ?  ) speaking to hod's  ,  principals and other officials i did every possible thing  .  however all efforts went waste  .   .  today i am stuck in an off campus college which has no infrastructure no teacher's and is practically in the middle of nowhere  .  and most people of du dont even know this college exists  .  .  .  . ",1
5412,@someUSER 1/2 white ?  does'nt matter;malcolm x may hv been as well . still no specifics . u ppl don't hv ideas except make bombs killem all,1
5413,@someUSER : bhai kendriya vidyalaya se lagtey ho :),0
5414,"filming all day tomorrow ,  i need rest .  .  .  but i need to finish act of valor",0
5415,mera sweater to mom ne inna heavy banwaya tha k wo mujhse/mere frnds se b ni nikalta tha,1
5416,wow .  .  !  !  users now get free mobile recharge of rs . 350 in just 2 minutes . ,1
5417,gohr kalyug hai,0
5418,kya aap party gomata ki rksha kregi,0
5419,he has the one .  .  .  .  .  . who run from delhi ncr (centre)  .  .  .  .  .  .  . we can't do believe on u kejri,1
5420,"bhai tu jo bhi hai ,  par jo bhi tu post krta h ,  sidha dil tak aati hai .  .  .  .  .  .  lag raha bhai aise hi .  .  .  . ",1
5421,bhai kuzliwal to ek kaam bhe nahi kar sakta ab tak bus logo ko gumraha he kara hai,1
5422,"on february 13th .   "" desperation day ""  a magical night ,  when a ten has the self-esteem of a four and the depraved enthusiasm of a two .  :bd",0
5423,chalk to kursi pe design banane me khatam ho jati thi :) pichwade par design dekh kar ke to mja hi aa jata tha :p,0
5424,a jo comment krne ko socho wo pehle hi kar diya fehta hai kisi ne .  .  aur wo bhi 50+ likes k sath :d,0
5425,"it's wednesday  !  @someUSER  "" wookiee photo ""  funny  !  @someUSER - what makes you beautiful - one direction cover: http/URL",1
5426,"guddu bechara ,  cold ka maara .  .  .  .  .  .  .  .  .  ise chahiye hamdard ka chinkara .  .  ;)",0
5427,iss bar nehi jeet sakenge paki bat hai,1
5428,saaala free aata tha  .  . ,1
5429,lo aa gaye bhagwan ! ,0
5430,engineer tha,0
5431,i may be a little too optimistic but i think the browns vex themselves of the baltimore curse and beat the ravens .  maybe its just me lol,1
5432,@someUSER i think this kid is a wrestler ?  !  ?  imaaa talk to you tomorrow about it ! ,0
5433,sala offc me :( bus aaj bhuk bahut lagegi canteen jana dpaega har 30 min me :p,0
5434,talkin with procter&amp;gamble sound like its the move to make .  . but well see come thursday for this career fair,1
5435,khurapati dimag,1
5436,"fuck you ,  band that covered it on friday night ,  and fuck you ricky martin for existing in the first place you big jerk . ",1
5437,modi agla sarkari vacation kaha ka hai,0
5438,yaad aayi school ki english class jahaan english mein baatcheet compulsory thee aur poore period pin drop sannata hota tha otherwise kanjarkhana hota tha . ,0
5439,"kya time yaad dila diya yaar tuney .  main to hamesha agey hi khada hota tha ,  jab se hosh sambhala :d",1
5440,dhoni ka sala h . in sb ki bure days aane wale h . ,1
5441,anushka virat ka 1 run dekhne k liye india se sydney tak chali aayi .  .  .  this is what true luv is :p,1
5442,drapan nhi darpan hota h .  . aapki hindi kamzor h,1
5443,durdarshan wah wah  .  .  .  . ,1
5444,dalken with rbi single to rf scores cofield from second .  jags lead 11-3 with 2 out in the 9th .  troy pitching change coming up . ,0
5445,safe and sound at #flibs we'll be all over the docks tomorrow ! ,1
5446,delhi university confessions ki jagah miranda house confessions rakh yaar tu is page ka naam  .  .  . ,0
5447,sapna so,0
5448,"two worst players in plus/minus right now for okc are serge ibaka and kendrick perkins .  stat may be soft ,  but it matches the eyes . ",0
5449,"going to healthy kids day: cover the kids  .  .  .  at boys &amp; girls club - teichert branch on sat ,  nov 3 http/URL",0
5450,kya gag bnate ho bhai .  .  . ek bar kya .  . har bar aankho me aasu aa jate he :d,1
5451,anna ji aap bhi samajseva chour ke aap party me samil ho jaiye .  .  . ,0
5452,bjp takes donation from corporate to work for corporate . ,1
5453,world cup ke baad isko pata chalega,0
5454,"norv turner calls a play action pass on 1st &amp; goal at the half-yard line ,  rivers throws a pick .  #chargers",0
5455,records on the line as world cup race resumes - fabio capello's russia face portugal in the pick of friday's 2014 fi .  .  .  http/URL,0
5456,"i love the  "" on time ""  part=&gt; @someUSER axl rose shows up on time ,  gives jimmy kimmel 1st live tv interview in 20 years http/URL",1
5457,"sir .  . samay ke sath sari ummide bujhti ja rahi , ",1
5458,ye kaam to humne age ki line ke bachcho pe chod rakha tha .  .  . ,0
5459,yeh karke anna ne saabith kiya ke woh fascist nahi hai .  .  .  .  . ,1
5460,sahi hai boss .  .  .  .  . roadies salute .  .  .  !  !  !  ! ,1
5461,hanging with katie &amp; making fun of okc tropes .  this is an awesome thursday night . ,1
5462,"rehearsing for nov 6  "" @someUSER just called jim leyland to congratulate new york giants on their victorious baseball match #sfgchamps #p2",1
5463,bhai mere .  .  1 no .  .  .  .  .  . but .  .  9 in one .  .  mario is always true .  .  island .  .  .  etc,1
5464,kasam se hm to kabhi fail na ho aise school me :d,1
5465,"repio ceo neil cox is speaking at chicago's social media week tomorrow about  "" social media &amp; the changing face of employment - check it .  .  . ",0
5466,the best thing about a thursday night is definitely celebrity juice #hilarious,1
5467,pradeep tiwari tumhare liye special  .  .  . ,0
5468,looking for something to do this weekend in cny ?  here are the best bets: thursday: rapper wiz khalifa will headl .  .  .  http/URL,1
5469,lots of fun this weekend .  we're at the mardis gras casino friday night from 8 to midnight .  then on sunday .  .  .  http/URL,1
5470,"@someUSER @someUSER @someUSER keep yr eyes open for incursion .  it may not be spartacus ,  but it's going to be out of this world :-)",1
5471,guddu ab jawan ho gaya :d,1
5472,bura to tab lagta tha jab koi tok deta tha .  .  . itna bada ho gaya abhi bhi mummy ki godi me baithata hai :(,1
5473,ye sarkari school hai bhai isme iae hi hota hai kam,0
5474,kam se kam chalk to le aya .  .  .  nahi to khali haath hi .  .  sir khatam ho gyi .  .  . ,1
5475,student 3 aur school bag 2  .  .  .  . bahot na .  .  . insaafi hai ye .  .  . ,1
5476,good hai .  .  .  . kya mast naam dhunda hai .  .  .  .  .  .  .  :d :p :d :p,1
5477,oye rang de basanti ki dialogue,0
5478,guddu : lagta hai kachua sir ko apne bache hue baalo se moh nhi hai .  .  .  inka kuch karna padega .  .  .  ;),1
5479,mere pas abhi b 2 video games or kai cassettes h .  .  . ,0
5480,aane de election  .  .  .  priyanka gandhi agr khadi hue mere yahan se toh he vote dunga wrna nahi dene wala  .  .  . ,1
5481,"@someUSER the 1971 act lumps it in with president's day and other  "" monday ""  holidays so that federal employees get a 3 day weekend",0
5482,pbr &amp; @someUSER bring you jim white at the @someUSER lounge on october 23rd at 7 pm !  http/URL,0
5483,free car,1
5484,"interview at kfc tomorrow ,  how the fuck i'm going to understand a single work said idek ,  i hardly understood the interview set up",1
5485,i heard that @someUSER is on jonathan ross sat .  i'm gearing up for the super pout . ,1
5486,"hey everyone !  who's excited for cosplay casino night tomorrow ?  !  it's in the center for social justice ,  at our .  .  .  http/URL",1
5487,"dirty jim had to close that one out .  if not ,  he may have started hearing comparisons to cundiff in this town . ",0
5488,ye sala hai hi congress ka chmacha,1
5489,"another awesome tweetup (this time in cebu) with a rafa-tard !  great meeting you @someUSER thank you !  see you ,  monday .  zubuchon on us !  !  ! ",1
5490,subak subak :'( :p,1
5491,yes i love it,1
5492,"@someUSER he bet me 5 bucks the lions would make the superbowl ,  and he also thinks the superbowl is on monday",0
5493,"aesi hota h :d real story :p bach gae betta  ,  mai to mast ek chata to maarti hi ;) coz grls majority :d",1
5494,sukun mila  .  . bade dino baad udbilao aur luncher paji ko dekh k .  .  . ,1
5495,"i so love this page yaar ,  ise daily bana do ,  roj ek cartoon to mazaa aa jaaye . ",0
5496,january jones in jason wu: usually i adore january's red carpet looks but this isn't for me .  nude with black mesh =meh http/URL,1
5497,bhai sahab .  .  .  guddu ne jism movie dekhli lagta hai :),1
5498,bhai sab cover kar liya ek hi gag ne  .  .  mario ki stages .  .  and mungerilaal ke haseen sapne  .  .  raghubeer yadav ne kiya tha vo rol hahahahaha,1
5499,mubarak ho baccha hua h,1
5500,"drum stream scheduled for tomorrow postponed til next saturday on the 3rd of november .  until then ,  a diablo iii stream !  http/URL",0
5501,watching this drew peterson movie on lifetime just to spark conversation in miss mapes class tomorrow @someUSER @someUSER,0
5502,"@someUSER follow @someUSER and meet her on november 26 ,  she'll be at the bell center by 4:00 pm .  please fredo . ",0
5503,bhawnao me beh gya londa :p,0
5504,main 20 saal ka ho gaya ek bhi girlfriend nahi aur tune 4th me hi bana li kamine  . ,1
5505,"14 feb 2011 -  "" happy valentine's day everybody .  i'm going to buy cookies and stuff myself full .  -",1
5506,har har kejariwal,1
5507,"what's the difference in a  "" vow ""  (http/URL and a  "" promise ""  (http/URL @someUSER #tcot",0
5508,mai toh jaan bujhke chalk chupa deta tha .  taake teacher office se chalk lane ko bole .  .  :),0
5509,"europe aa prices may firm on asian supply ,  but not in q4 - buyers: london (icis)--buyers in the european a .  .  .  http/URL #icis",0
5510,egypt&amp;#039;s new president mohamed morsi on monday described the relationship between the u . s .  and egypt as some  .  .  .  http/URL,0
5511,ohhhh hooooo blind bhakt .  . ,1
5512,kejariwal ko guddu se nautanki ki classes leni chahiye .  .  .  .  . :-(,1
5513,dive deep into the worlds of stefan struve and stipe miocic leading to their fuel tv main event this saturday .  http/URL,0
5514,awesome yr bro .  .  .  .  love u mumma,1
5515,world bachch raoyega to dhoni match ke maidan me royenge,1
5516," "" avril lavigne is having a concert tomorrow night in the park .  sonic's opening for her .  you wanna come ?  "" ",0
5517,dad: what are you going to do in athens tomorrow ?  me: nothing .  dad: oh .  ok .  have fun .  i like my father . ,1
5518,"just met with cj ,  banjo player in @someUSER come out to neighborhood theatre on june 23rd for the concert !  you won't want to miss it !  ! ",1
5519,centre for social justice report on gangs - one year after the riots .  http/URL #d policy may have exacerbated problems . ,1
5520,gud luck sir ji,1
5521,jo  .  .  .  .  haraam ki kha raha hai wo congress k gunn gaa raha hai  .  .  .  !  ! ,1
5522,"@someUSER on september 5th ,  the finder reaches italian tv (with the worst title translation ever) .  finally !  !  !  :d #finder #risolutore #sky",1
5523,rula diya yaar sachhi me :(,1
5524,"top 5 upcoming games for the playstation vita: after a slow start back in march ,  the playstation vita has  .  .  .  http/URL - n4g",0
5525,"stop that my dude .  .  .  "" @someUSER dook football ,  even the sun shines on a dog's a$$ some days .  #unc "" ",1
5526,jhuta ak49,1
5527,jhootha kejri .  .  .  i don't like u,1
5528,"mai to itne games me b bas ninja turtles ,  street fighter ,  car race and mario khel kar khush tha baki games par dhyan dene ka tym kiske pas tha :-d",1
5529,"jaan khatrey mein ho ,  toh oscar bhi duur nahi .  . ",0
5530,"just finished watching  "" the vow ""  for the 5th time . ",0
5531,"jo hua is sad , lekin pakistan me hua to mai khush hua  . ",1
5532,"seriously  ,  and now my daughter wo bhi aise hi karti hai",0
5533,where is lokpaal,0
5534,achha bhawna tab to ayisa mai bhi karta hu,1
5535,how about giving delhi as independent status .  ye kaise rahega ? ,0
5536,aaj pata chala ki melody itni chocolaty kyun hai  .  .  :p,0
5537,just watched the haye - chisora fight from saturday night .  haye smashed it .  #boxing,0
5538,this is fantastic,1
5539,u r great jahapanah :-d,1
5540,i need a shower and to start getting ready but i'm just sat in bed blogging and watching celebrity juice,0
5541,onley aap,1
5542,"guddu ,  pamela k naag paash meh jakda gaya hai .  .  .  .  .  . beta ab tumse na ho payega ;)",1
5543,great seeing u .  i'm host of google+ hangout #romneyrally wednesday of u want invite let me know #lynndebate @someUSER,1
5544,kachua sir double retirement ki age par pahunch gaye honge ab to :d :d,1
5545,"q98 presents: dethklok with machine head ,  all that remains ,  and black dahlia murder !  tuesday ,  november 13th at .  .  .  http/URL",0
5546,wicketkeeping krte hue pitajik gloves pehen k badhiya feel aata tha,1
5547,ya class me padhte waqt -_-,1
5548,well being a general candidate you wouldnt had any option to lie on the basis of that only one examination  .  .  such is life for general candidates :-(,1
5549,shadi karne me hart attack kaise aa gaya,1
5550,jaldi do paiso ki bahut need hai modi g,0
5551,"@someUSER you need to go in february during mardis gras week .  no crowds ,  beautiful weather ! ",1
5552,arianators please help me .  i'm a girl who's body is very sore and just asking for ariana &amp; jennette's goodluck for tomorrow .  please :(,1
5553,ha ha .  .  .  sapne me hi aakhir is bahucharchit shama k launde ne apne khaandaan ka naam duba hi diya .  .  ab koi na kahega ki sharma jee k launde ko dekho .  .  aur ek tum ho .  .  .  ha ha ha,1
5554,ek per dusre chade raho desh gaya bhand maine,1
5555,hahaha so true ! ,1
5556,hahahhaha .  .  .  .  yaaarr isne to school yaad dila diya :d,1
5557,"abki bar kitne dino mein bhagoge sirg .  .  . mera last vote apko tha .  .  ,  kharab karwa diya .  .  . re election also increases inflation n price rise",1
5558,hahahahah .  .  agree  !  ! ,1
5559,ghanta milegi khusi,1
5560,haha .  .  . bilkul correct  .  .  . :d,1
5561,l ki power :p  .  .  .  m/l/f sabse bakwas thi .  .  .  goliyo ki pichkari to s power se hoti thi .  .  . ,1
5562,bahut khub mere bhai .  .  . :),1
5563,watched the wiggles for the 1st time .  was embarrassed for those men &amp; then i remembered that they are probably filthy rich .  #parenting,1
5564,why not 700 sir  ?  bakloli hi toh karni hai,1
5565,@someUSER @someUSER 3rd ?  ?  !  :o where have i been i thought careless world was the 1st one .  no ? ,1
5566,sir aap jeet rhay ho,1
5567,"yaaar guddu ,  tuney to apne section ki izzat mitti mei milaadi dusre section se chalk maang k .  .  . ",1
5568,"even though you knew your dad isnt that well off  ,  you still demanded a galaxy s and a laptop  .  thats really amazing you know  .  . ",1
5569,kripyaa .  .  apki gf aesi u6al kud karne vali ho to propose karte vakt ku6 safe jagah dhundhe .  .  :p,0
5570,sahi hai bachpan yaad aa gya  .  .  .  .  always mom dad gives their best to children :),1
5571,virodh party majbut ho tab kam banta he,1
5572,oh good news modi kitna na mard he  .  ek kejriwal ko rokne ke liye saare bjp ke neta lagaya,1
5573,"go try and win a ps vita at the lollipop chainsaw event at fish &amp; co .  @ glasshouse .  you may get bitten by zombies ,  but it's a ps vita ! ",0
5574,i have the same birthday as both anderson cooper and nadal .  june 3rd is an awesome day i guess ! ,1
5575,"@someUSER congratulations kendall in germany it is 7 clock friday november 2 ,  so happy b-day",1
5576,modi fekte hi rahoge kya ? ,0
5577,main scooter ke aage khadi hoti thi .  .  . to papa samne dekh nhi pate the .  . hehehe,1
5578,hahaha  .  .  .  sambhal ke  .  .  .  rocket kahin andar na chala jaye amla ke  .  .  .  .  pant mein ;) :d,0
5579,a big congrats to kevin mccarthy who was victorious on saturday in the presidents day comp with a fine performance of very steady golf . ,1
5580,ye to andar ki bhawnaye hoti hain jo umad umad ke bahar ati hain,0
5581,"mere aas paas kuch ka tv kharab h aur meri kismat , ",1
5582,"ham ramzaado aur vikaszaado ko hi vote denge ,  haraamzaadon (sp ,  bsp ,  aap ,  congress ,  tmc .  .  .  . etc) ko kabhi nahi . ",1
5583,hahaha .  . exactly,1
5584,mere master g muzhe danda laane k liye bhejte they  .  .  .  .  jb period khatam hota mai tb danda leke aata tha :) :),1
5585,"yeah bro  .  dont lose hope  .  believe that you can fall in love again and with a different person  .  once you find love again  ,  you will forget this girl",1
5586,tuesday is my sixteen hour day and i'm still up .  .  . ,0
5587,udbilaao bechara laat-ghuse kha raha hai aur luncher paji ussi ke chips hazam kr raha hai .  . :d,0
5588,amit ji ke baal safed ho gaye hain .  jawaani aane se pehle dhal gayi,1
5589,agar desh & delhi ko bachana hai mere pyare sathio to kewal modiji aur modiji hi bacha sakte hai kewal aapsabhi b j p ko vote de mai ek fouji hun aur main achhaee tarah se samjha sakta hu ki is desh ka vikas kewal modisir kar sakte hai aur fir aapsabhi delhi ke bhaieo se meri hath jodker prathana hai ki bjp ko vote de jai hind,1
5590,bhakt to kah rahe the ki rail ka kiraya badha hai to modi ji railway station mein airport jaisi suvidha degein .,1
5591," "" bharva bhindi ""  nahi bhare huye bhindi .  .  .  .  jeez ,  common sense aajkal superpower ho gayi hai  !  ! ",1
5592,"laura wright ,  gareth malone ,  noah stewart and margherita taylor attend the classic brit awards launch ,  september 6",0
5593,meanwhile in an alternate universe :d,1
5594,rite hai boss,1
5595,bohot kam baar chalta hai ye bahana bhi .,1
5596,superr se uperrrrr (y) missng home,1
5597,watchin step up &lt;3 the 1st one is the best with channing tatum as the main guy &gt;&gt;&gt;,1
5598,"chahe football ho ya cricket apan ko to bus khaane se matlab ,  luncher paji",0
5599,another saturday where it seems like plan b is gonna take over . ,0
5600,computer wale se milo yaro,0
5601,aap zindabad,1
5602,gaddar kejriwal,1
5603,nothng can beat this :*,1
5604,replublic day pt- pared pe bhi koi gag chipkaye hote ho aanand aa jata .  . ,1
5605,i have peed in the sac swimming pool several times after realizing that a lot of swimmers do it too  .  .  . ,1
5606,i'm excited for trunk or treat tomorrow (nov 2) night at the boys and girls club in pottstown .  it will start at .  .  .  http/URL,1
5607,bhag kejriwal bhag: u invited koran for debate i invited u for debate i hope u accept,0
5608,@someUSER guess who's going to your december 3rd concert at msg !  #thisgirl,0
5609,lol  .  .  .  .  har movie me hero ka ek sapna hota hai canada jake taxi chalane ka :d,1
5610,jaisi karni waisi bharni  .  .  . ,1
5611,kejriwalji .  .  .  .  .  agar aap cm bangaye to kitne din me istifa doge  .  .  . ye bhi apne manifesto me daal do .  .  . ,1
5612,hahaha shan ko dekh kr school ke din yaad aagaye  .  .  .  .  .  .  . ,0
5613,valentine's day by linkin park may not be the newest song but it's one of the best,1
5614,going to try &amp; watch act of valor for the 2nd time .  the part i seen are pretty bad ass,1
5615,"jimmy kimmel live - axl rose ,  part 1: part 1 of jimmy kimmel's interview with axl rose . added: thu oct 25 11:02:2 .  .  .  http/URL",0
5616,friday is the last day to early vote in maryland .  i'm4q6 .  please join me and vote for question 6 .  #votefor6,0
5617,7-8 months sa kiski sarkar ha ?  aga to fir wo log manmani karanga .  abhi to state nd center dono unka pas ha  . ,0
5618,"pierce the veilrt @someUSER miss may irt @someUSER lagu demen bullet for my valentine ,  hbu  ?  ? ",0
5619,one more day left in iqaluit .  back home in ottawa tomorrow,0
5620,friday- to jack in the box then party at her house .  saturday- go to the park and live up the yolo life xd .  sunday- watch movies c:,0
5621,"ryan reynolds may be back for a prequel or sequel to safe house ,  with or without denzel washington .  script is in the works . ",0
5622,waise paison k liye ye lines sirf hum ladko ko sunni padti thi .  .  .  betiyon ko to bas farmaish krte hi paise mil jate the .  .  .  or aaj bhi unhe demand krte hi pasie mil jate hai .  .  . ,1
5623,@someUSER yea i was just thinking that !  btw reece is going to be in kyle and jackie o tomorrow i think .  .  .  .  in the studio,0
5624,huh farzi :/ the worst thing is to sit around and watch tv at new year eve .  .  .  . ,1
5625,e hm ko ghamandi lagti hai i don't like frah khan,1
5626,amit ji nahi dikh rahe o,1
5627,"@someUSER lmfao his big ass get on my nerves ,  you going to class tomorrow ? ",1
5628,orr sala inka wo circus tooi .  .  . tooi .  . tooi bakwaaas,1
5629,"@someUSER mate ,  how are you lads enjoying andy carroll over there ?  can we have him back in january ?  we're a bit desperate ! ",0
5630,eh .  .  .  first day chinese new year is feb 10th .  .  . ,0
5631,bas ladkiyo ki wajah se page chal raha hai ye hadd hai yaar,1
5632,"bhai ye chitra ki kunjiya badi famous h ,  ,  , ",1
5633,"i'm going to halestorm at backstage live in san antonio ,  tx - nov 10 http/URL",0
5634,free wifi se logo ko khana pani aur job v dila dena,1
5635,chipke to the sab log but we #lost #game:-(,1
5636,"guddu ne tb b mflar utar diya ,  kejriwal ne to mummy ki dr ki wjh se kbi maflar utrta hi nhi ;-) :p",1
5637,"@someUSER @someUSER some people go trick-or-treating but not many .  we have australia day on jan 26 ,  the queen's bday ,  boxing day .  .  . ",0
5638,"@someUSER i heard that ms .  pink friday got tired of hearing mrs .  canon bragging about her records ,  grammys ,  success and bs . ",0
5639,oct 9 1888 the washington monument officially opened to the general public .  have you been to visit ? ,0
5640,ashleel launde  .  .  .  garbage bin ki paidaish (y),0
5641,guddu se jada uski maa h dramebaaz,1
5642,rand dev to apni maa bhen ko bhi bech sakta hai,1
5643,dramebaaz kahi kaa,1
5644,yeah  !  !  doing same thing :),1
5645,ghar mein bade bhai behen ki to shamat aa jaati thi,1
5646,only in goverment school :(,1
5647,"@someUSER and i live in zachary ,  but i might try to stay with someone next friday . ",0
5648,well ab bjp supporters ko anna bhi nahi bhate  .  kuchh to sharam karo .  this is why i support aap :) :),1
5649,aur ye gaya guddu ka bapu boundry k paar .  .  . ,1
5650,of course it's aston villa .  played them off the park on saturday .  bring it on ! ,0
5651,plz frinds dont send me massges any body need solution of their problem just call me,0
5652,"@someUSER yep .  once it's lost ,  it can never be returned .  i was in constitution hall last fri .  got chills .  so much history was almost lost",1
5653,maine to supw mein .  .  .  .  master saab ko paise de diye the apne aap no .  mil gaye :d,1
5654,if u live near long beach consider going to @someUSER church 2 hear @someUSER sat @someUSER or sun @someUSER #boldaslove @someUSER,0
5655,beauty lies in the eyes of the beholder  .  .  .  .  depends on you whom do you see as beautiful  .  .  .  .  .  can't generalize the fact above though,0
5656,amar ujala me  . at any time may be terminated mp rajasthan me nab maharastra me bhi an industrialist can close factory,0
5657,waaahhhhh kyaaaaaa baaattt,1
5658,"guddu mummy ko cheat kar rha hai ,  bad habbit guddu",1
5659,aisa kar uska band bajaa uski bandiyo ke saamne  .  .  .  .  .  u'll feel fantastic,1
5660,meri aankho me b aansu aa gye haste haste .  .  lol  !  !  ! ,1
5661,@someUSER hayyyuy can you bring my nirvana shirt tomorrow ?  &lt;3,0
5662,"channel 4 30 years old on friday !  d'oh showed some great programmes over the years ,  especially paul hogan . ",1
5663,hii,0
5664,u r great,1
5665,"hey @someUSER members ,  did you miss your shot at leonard cohen tix this morning on @someUSER @someUSER will have more for you on sunday ! ",1
5666,ab aapkorecharge karwane ke liye paise dene ki zarurat nahi :-),1
5667,ye anna chutiya hai .  .  .  .  .  .  lekin voter bahot hi samjhdar hai .  .  .  .  aadmi ka anda denewale ki bato me nhi aayenge .  .  .  .  . ,1
5668,safe and sound at narita airport !  feels good to be back at the land of rising sun,1
5669,born in february close to valentines .  through all the heart pains i still look for love guess imma always b crazy,1
5670,dd national hd kab ayega ?  ? ,0
5671,frst announcemnt-- ground mein jin 5 bachchon ki cycle lgi hain wo wahan se hta lein,0
5672,bed ke pichhe se contra ka poster kahan gaya ?  ? ,0
5673,"ek baar jarur try kare .  .  , ",1
5674,rob on the 'kyle and jackie o' show on oct 23rd: http/URL,0
5675,kachhua sir ke samne sab acting hawa jo jaati .  .  .  :d,1
5676,aap takes donation from common people to work for common people . ,0
5677,wow nice faisal vai ap bohut active ho gaye ho aj kaal aur guddu vi :-d,1
5678,kpop: will psy be the first korean to win a grammy ? : psy may qualify for the upcoming grammy awards .  gangnam sty .  .  .  http/URL,1
5679,all mums are same sir ji .  .  .  . evryone has such memories in their life,1
5680,20 countries to attend iranplast 2012 expo: tehran - the 8th edition of the iranplast exhibition will open on  .  .  .  http/URL,0
5681,today is desperation day .  if you know what i mean . ,1
5682,agar sab kuch free ho gaya to dilhi kaise chlegi . ,0
5683,bjp ke sabhi neta dare huye hai kyoki kejriwal ek bar mukhyamantri ban gaya to sabhi ka kam tamam ho jayega,0
5684,may i get a lucas scott for a sleepover tonight ?  please !  #dalalwantslucasscott,0
5685,"buzzing for the game tomorrow ,  gong to be a great atmosphere and a possible upset is on the cards !  bring on aston villa !  #stfc",1
5686,guddu .  .  ans dede bhai .  .  nhi to kachhua sir dnde se tere sath contra khelenge .  .  . ,1
5687,"oldest joke in the book ,  to sa:  "" kaha se fata-ke laaaye ho :p  "" ",1
5688,ye kaam to bohot kiya hai . ,0
5689,he paints: political artist of india 1 who will never turned up again .  .  .  .  .  .  .  .  .  .  .  respect for r . k .  :),1
5690,"@someUSER yes ,  dickens tomorrow night indeed .  @someUSER you too .  charles dickens tavern on collins st .  get there 45mins+ before ko . ",0
5691,ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much ! ,1
5692,so true but still government is felt with no options  !  !  a very old line but yet so meaningful  .  if we want a change in our society then we must change our mentality first  !  !  ! ,1
5693,"http/URL london conference on libya took place tuesday 29 march 2011 and was chaired by the foreign secretary ,  william hague . ",0
5694,shaan is hiding behind the bag .  :p usako pta tha k guddu ki seeeti bajane wali hai :d,1
5695,delhi mein nahi hun nahi to jarur aata,0
5696,dosti vo hai jo zindgi bhar rhe .  .  .  . kiran ne aaj dosti shabd ko badnaam kiya hai .  .  .  . ,1
5697,@someUSER mitch are you free on sunday to bale leaves for an hour ?  if not no big deal you can have them for animals,0
5698,10 january wali bhi photo share kro feku,0
5699,uvr welcome sir,0
5700,jyada emptional nhi hote the .  .  :p :(,1
5701,#torchlight2 comes out tomorrow .  torchlight is in my list of best games of all time .  i like it better than diablo iii .  2 promises more . ,1
5702,kai bar to bahar pic dusri aur game andar dusre nikalte the,1
5703,uriya me hi likh deta  .  .  smjh to wo bhi nhi ana tha or ye bhi nhi aya,1
5704,doston modi ji ne kaha tha ki 100 dino me black money vapas laenge aur sab ke account me 15-15 lakh rupay aa jaenge,0
5705,excited for the nuggets game tomorrow ! ,1
5706,"february 12th is a nice time to release it .  its the week of the grammys too .  albums  "" sell ""  that week . ",1
5707,to kya ab ye maan lia jaaye ki guddu ab praathmik kakshaao se upar uth gaya hai ?  ? ,0
5708,delhi me only sirf arvind kejriwal hi cm hoga,1
5709,true .  .  .  .  .  .  .  .  .  we have done dis so many times :d,1
5710," "" brandon weeden is going to be a player someday .  he's not right now ""  - ron jaworski just now on sunday nfl countdown #countdowntokickoff",1
5711,guddu is a true actor,1
5712,tomorrow channel 4 is 30 years old .  presenting the channel 4 #spotify playlist .  what do you remember ?  http/URL #channel4,0
